出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"1150217","11501","3056","富華新","建材營造","113009","95038","75381","18.909278393905595","49.91708786033616","113009","75381","49.91708786033616","-"
"1150217","11501","3057","喬鼎","電腦及週邊設備業","53028","34307","45825","54.56903838866704","15.718494271685762","53028","45825","15.718494271685762","-"
"1150217","11501","3058","立德","電子零組件業","317048","221990","276906","42.8208477859363","14.496616180220002","317048","276906","14.496616180220002","-"
"1150217","11501","3059","華晶科","光電業","674989","653675","550982","3.2606417562244236","22.506542863469225","674989","550982","22.506542863469225","-"
"1150217","11501","3060","銘異","電腦及週邊設備業","405172","379722","299421","6.7022716619000215","35.31849803453999","405172","299421","35.31849803453999","-"
"1150217","11501","3062","建漢","通信網路業","517003","413653","307787","24.984709406193115","67.9742809150484","517003","307787","67.9742809150484","因客戶需求增加所致"
"1150217","11501","3090","日電貿","電子零組件業","1606884","1171306","1421319","37.18737887452126","13.055830534876407","1606884","1421319","13.055830534876407","-"
"1150217","11501","3092","鴻碩","電子零組件業","145561","132566","157258","9.802664333237784","-7.438095359218609","145561","157258","-7.438095359218609","-"
"1150217","11501","3094","聯傑","半導體業","16085","13912","16650","15.6196089706728","-3.3933933933933935","16085","16650","-3.3933933933933935","-"
"1150217","11501","3130","一零四","數位雲端","206985","221677","178621","-6.627660966180524","15.879431869712967","206985","178621","15.879431869712967","-"
"1150217","11501","3135","凌航","半導體業","1545976","1176074","348305","31.45227256108034","343.8569644420838","1545976","348305","343.8569644420838","市場價格上漲及需求增加。"
"1150217","11501","3138","耀登","通信網路業","115699","198953","104347","-41.84606414580328","10.879086126098498","115699","104347","10.879086126098498","-"
"1150217","11501","3149","正達","光電業","273459","224452","178998","21.834066972002923","52.772098012268295","273459","178998","52.772098012268295","較去年營收增加52.77%，主係訂單需求增加。"
"1150217","11501","3150","鈺寶-創","半導體業","22784","12615","28567","80.61038446294094","-20.243637763853396","22784","28567","-20.243637763853396","-"
"1150217","11501","3164","景岳","生技醫療業","34487","31341","30238","10.037969433011071","14.051855281433957","34487","30238","14.051855281433957","-"
"1150217","11501","3167","大量","電機機械","601545","559398","273970","7.534349425632555","119.56601087710334","601545","273970","119.56601087710334","主係因客戶需求量增加所致"
"1150217","11501","3168","眾福科","光電業","270773","334304","244131","-19.003960467119747","10.912993433853137","270773","244131","10.912993433853137","-"
"1150217","11501","3189","景碩","半導體業","3961154","3688833","2556530","7.382307629540291","54.94259797459838","3961154","2556530","54.94259797459838","主係因客戶訂單需求增加所致"
"1150217","11501","3209","全科","電子通路業","6042999","3259267","5155292","85.40975624273801","17.219335005660202","6042999","5155292","17.219335005660202","-"
"1150217","11501","3229","晟鈦","電子零組件業","110040","113518","64954","-3.0638312866681936","69.41219940265418","110040","64954","69.41219940265418","本月磷銅球出貨量增加及銅價上漲"
"1150217","11501","3231","緯創","電腦及週邊設備業","228366631","255254817","90786162","-10.533860365894682","151.5434356614833","228366631","90786162","151.5434356614833","主係客戶需求增加，較去年同期成長。"
"1150217","11501","3257","虹冠電","半導體業","48055","70322","60463","-31.66434401751941","-20.52164133436978","48055","60463","-20.52164133436978","-"
"1150217","11501","3266","昇陽","建材營造","218855","128278","67961","70.60992531844899","222.03028207354217","218855","67961","222.03028207354217","因營建收入受政策、全部完工法及建案規模不同等影響，故營收波動較大。"
"1150217","11501","3296","勝德","電子零組件業","125064","151278","133416","-17.32836235275453","-6.2601187263896385","125064","133416","-6.2601187263896385","-"
"1150217","11501","3305","昇貿","其他電子業","1185845","1143153","815635","3.7345832097715705","45.38917530513036","1185845","815635","45.38917530513036","-"
"1150217","11501","3308","聯德","電子零組件業","515","2027","530","-74.59299457326098","-2.830188679245283","515","530","-2.830188679245283","客戶暫停拉貨"
"1150217","11501","3311","閎暉","通信網路業","168438","189418","172105","-11.076032900780286","-2.1306760407890533","168438","172105","-2.1306760407890533","-"
"1150217","11501","3312","弘憶股","電子通路業","2014959","1780439","1687413","13.172032290912522","19.411134085135057","2014959","1687413","19.411134085135057","-"
"1150217","11501","3321","同泰","電子零組件業","155839","140352","149434","11.0343992248062","4.286173160057283","155839","149434","4.286173160057283","-"
"1150217","11501","3338","泰碩","電子零組件業","307834","278048","280761","10.712538842214293","9.642721033191933","307834","280761","9.642721033191933","-"
"1150217","11501","3346","麗清","汽車工業","703929","750890","801883","-6.25404519969636","-12.215497772118875","703929","801883","-12.215497772118875","-"
"1150217","11501","3356","奇偶","光電業","80394","95107","79486","-15.469944378436919","1.1423395314898221","80394","79486","1.1423395314898221","-"
"1150217","11501","3376","新日興","電子零組件業","870865","862702","1051888","0.9462131767400562","-17.20934167896202","870865","1051888","-17.20934167896202","-"
"1150217","11501","3380","明泰","通信網路業","1528024","2977260","1447372","-48.676837091822684","5.572306221206435","1528024","1447372","5.572306221206435","-"
"1150217","11501","3406","玉晶光","光電業","2514794","2629824","2038413","-4.374056971112895","23.370190437364755","2514794","2038413","23.370190437364755","-"
"1150217","11501","3413","京鼎","半導體業","1890612","1642969","1691563","15.072895471551806","11.767164450865856","1890612","1691563","11.767164450865856","-"
"1150217","11501","3416","融程電","電腦及週邊設備業","304540","334867","280936","-9.056431359315788","8.401913603098215","304540","280936","8.401913603098215","-"
"1150217","11501","3419","譁裕","通信網路業","167743","118138","142370","41.98902977873335","17.821872585516612","167743","142370","17.821872585516612","-"
"1150217","11501","3432","台端","電子零組件業","21228","19290","3852","10.046656298600311","451.09034267912773","21228","3852","451.09034267912773","主係因增加新產品出貨所致"
"1150217","11501","3437","榮創","光電業","132632","105266","160040","25.99699808105181","-17.12571857035741","132632","160040","-17.12571857035741","-"
"1150217","11501","3443","創意","半導體業","4235842","4747837","2038665","-10.783752685696665","107.77528431596167","4235842","2038665","107.77528431596167","主要是晶圓產品(Wafer production)銷售增加所致"
"1150217","11501","3447","展達","通信網路業","223070","225799","234998","-1.2085970265590193","-5.075787879045779","223070","234998","-5.075787879045779","-"
