出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"1140917","11408","2249","湧盛","電機機械","146214","130556","176991","11.99332087380128","-17.389019780666814","1727552","1972407","-12.414020027306737","-"
"1140917","11408","2252","為昇科","其他電子業","34329","38004","34161","-9.67003473318598","0.49178888205848775","315298","371207","-15.061407785952312","-"
"1140917","11408","2255","凱銳光電","其他電子業","153662","153943","142893","-0.18253509415822738","7.536408361501263","1568479","1225240","28.014021742678985","-"
"1140917","11408","2256","歐特明","其他電子業","21708","36869","38477","-41.12126718923757","-43.58188008420615","210328","221108","-4.875445483655047","-"
"1140917","11408","2644","中信造船","航運業","247795","288233","391659","-14.029621868418953","-36.73195305099589","2834589","2834086","0.01774822641232482","-"
"1140917","11408","2733","維格餅家","觀光餐旅","36599","29720","42119","23.146029609690444","-13.105724257461004","213674","259451","-17.643794011200573","-"
"1140917","11408","2741","老四川","觀光餐旅","78716","69976","80735","12.489996570252657","-2.5007741376107018","598363","630753","-5.135132135717151","-"
"1140917","11408","2750","桃禧","觀光餐旅","39152","38528","33638","1.6196013289036544","16.39217551578572","350449","305583","14.6820994623392","-"
"1140917","11408","2758","路易莎咖啡","觀光餐旅","263072","256906","193834","2.4000996473418295","35.720255476335424","1882227","1532705","22.80425783174192","-"
"1140917","11408","2760","巨宇翔","觀光餐旅","21676","19260","9351","12.544132917964694","131.8040851245856","168115","113383","48.27178677579531","因合併認列新事業體營收,故較去年同期增加"
"1140917","11408","2761","橘焱胡同","觀光餐旅","128270","119603","112463","7.246473750658429","14.05528929514596","894184","771180","15.950102440415986","-"
"1140917","11408","2938","床的世界","居家生活","68239","58249","59358","17.150509021614106","14.961757471612925","480225","547830","-12.340507091616013","-"
"1140917","11408","2940","歐都納","運動休閒","44023","42066","51600","4.652213188798554","-14.684108527131784","480842","525761","-8.543615825441599","-"
"1140917","11408","2942","京站","居家生活","117278","99554","114225","17.80340317817466","2.672794922302473","855407","863045","-0.8850059962110898","-"
"1140917","11408","3097","拍檔","電腦及週邊設備業","244566","269776","225154","-9.344789751497538","8.621654512022882","2008309","1830812","9.694987797764052","-"
"1140917","11408","3117","年程","電子零組件業","51263","47395","46461","8.161198438653866","10.335550246443253","408236","379450","7.586243246804585","-"
"1140917","11408","3158","嘉實","資訊服務業","79307","79921","78059","-0.7682586554222295","1.5987906583481726","636319","572780","11.093089842522435","-"
"1140917","11408","3184","微邦","生技醫療業","17091","14341","24753","19.175789693884667","-30.953823778935888","147222","152053","-3.177181640612155","-"
"1140917","11408","3473","智通聯網","通信網路業","94746","14110","28467","571.4812189936215","232.82748445568552","177788","336300","-47.134106452572105","本月營收較去年本月增加，主要係因本月客戶案件驗收完成，故認列營收較高所致。"
"1140917","11408","3485","敘豐","光電業","47461","41618","51319","14.039598250756884","-7.517683509031743","374643","406456","-7.82692345542937","配合客戶裝機"
"1140917","11408","3585","聯致","電子零組件業","31467","38099","33237","-17.40728103099819","-5.325390378192978","280656","238810","17.52271680415393","-"
"1140917","11408","3595","山太士","光電業","67932","58641","13894","15.843863508466772","388.93047358572045","279714","91966","204.14935954591914","本公司因營收增加所致。"
"1140917","11408","3603","建祥國際","電子通路業","17047","17808","15702","-4.273360287511231","8.565787797732773","127710","129070","-1.0536917951499187","-"
"1140917","11408","3616","泓辰","電機機械","2186","2345","220","-6.780383795309168","893.6363636363636","29909","238059","-87.43630780604808","電池交易收入認列"
"1140917","11408","3633","云光","光電業","429347","392968","480032","9.257496793632052","-10.558671088594094","3591873","3907683","-8.081771218392076","-"
"1140917","11408","3659","百辰","光電業","256304","227088","257699","12.865497076023392","-0.5413292251813162","1797372","1786885","0.5868872367276013","-"
"1140917","11408","3678","聯享","光電業","37481","42417","32665","-11.636843718320485","14.74360936782489","306655","202789","51.21875446893076","客戶端需求增加"
"1140917","11408","4115","善德生技","生技醫療業","57374","59513","62688","-3.59417270176264","-8.476901480347117","500146","519844","-3.789213687183078","-"
"1140917","11408","4117","普生","生技醫療業","14572","15603","11117","-6.607703646734603","31.078528379958623","141428","163470","-13.483819661099895","-"
"1140917","11408","4132","國鼎","生技醫療業","4667","12167","2358","-61.64214679049889","97.92196776929602","43451","29203","48.78950792726775","今年度單月營收金額較去年同期單月營收增加，主係本期有出貨給歐洲客人所致。"
"1140917","11408","4150","優你康","生技醫療業","82144","55353","99467","48.400267374848696","-17.41582635446932","432030","633105","-31.760134574833558","-"
"1140917","11408","4169","泰宗","生技醫療業","51050","57912","61444","-11.849012294515816","-16.916216392161967","446800","444933","0.41961373959674825","-"
"1140917","11408","4170","鑫品生醫","生技醫療業","4027","5478","5331","-26.487769258853596","-24.460701556931156","43235","32869","31.537314795095682","-"
"1140917","11408","4172","因華","生技醫療業","1868","3771","0","-50.46406788650226","","52281","27620","89.28674873280232","主係普癌汰與顯影劑銷售消長所致。"
"1140917","11408","4178","永笙-KY","生技醫療業","30028","30112","30990","-0.2789585547290117","-3.1042271700548563","257446","247488","4.023629428497543","-"
"1140917","11408","4186","尖端醫","生技醫療業","39177","33503","31849","16.93579679431693","23.008571697698514","242030","213000","13.629107981220658","-"
"1140917","11408","4194","禾生技","生技醫療業","0","0","13958","","-100.0","0","96323","-100.0","本司112/11/13依分割計劃,將「台灣代理經銷」及「歐洲自有品牌醫材」業務分割予禾麗陽公司,故營收較去年同期減少,致營收波動大。"
"1140917","11408","4195","基米","生技醫療業","72015","48009","41243","50.00312441417234","74.61144921562448","430333","311475","38.15972389437354","儀器銷售營收增加"
"1140917","11408","4197","暐世","生技醫療業","16097","15776","12241","2.03473630831643","31.500694387713423","121875","68901","76.88422519266774","客戶調整庫存所致"
"1140917","11408","4431","敏成健康","其他","156155","167112","164127","-6.556680549571545","-4.857214230443498","1273118","1125353","13.130546592935728","-"
"1140917","11408","4537","旭東","光電業","159752","124636","154762","28.174845149074105","3.224305708119564","924908","797055","16.040674733864037","-"
"1140917","11408","4544","春日","電機機械","111702","71032","83447","57.25588467169727","33.85981521205076","798858","669731","19.280427514927634","-"
"1140917","11408","4546","長亨","電機機械","178820","212435","96754","-15.823663708899193","84.81923227980239","1242303","846863","46.69468379182938","配合客戶端需求交運。"
"1140917","11408","4553","盛復","電機機械","66146","81492","73843","-18.831296323565503","-10.423466002193845","670963","674340","-0.5007859536732212","-"
"1140917","11408","4559","久裕興","運動休閒","77217","94785","142814","-18.534578256053173","-45.93177139496128","636668","898178","-29.11560960076956","-"
"1140917","11408","4565","宏偉","電機機械","104470","116456","88817","-10.29229923748025","17.623878311584495","1166574","1062072","9.839445913271417","-"
"1140917","11408","4570","傑生","電機機械","90351","110909","118230","-18.535916832718716","-23.580309566099974","860590","1118511","-23.059317253026567","-"
"1140917","11408","4573","高明鐵","電機機械","50309","50238","60393","0.14132728213702775","-16.697299355885615","387046","427099","-9.377919405102798","-"
"1140917","11408","4575","銓寶","電機機械","82714","115471","45017","-28.3681617029384","83.7394761978808","660292","662060","-0.26704528290487267","本月驗收機台數量相較去年同期增加所致。"
"1140917","11408","4582","聚恆","綠能環保","106535","78338","46740","35.99402588781945","127.931108258451","532517","510182","4.377849473325205","主係因採用完工比例法認列進度時點差異所致。"
"1140917","11408","4585","達明","其他電子業","162491","115078","93142","41.20075079511288","74.45513302269653","1168897","956160","22.249100568942435","客戶自動化需求提高，致本公司機械手臂銷售增加。"
"1140917","11408","4587","寶元數控","電機機械","69964","72698","83811","-3.7607637073922255","-16.521697629189486","594313","608073","-2.2628861995188077","-"
"1140917","11408","4589","碩陽電機","電機機械","56033","49390","70216","13.450091111561045","-20.1990999202461","488044","649087","-24.810695638643203","-"
"1140917","11408","4590","富田","電機機械","83353","87482","174956","-4.719828078919092","-52.35773565925147","826160","1696280","-51.29577664064895","本月營收較去年同期減少50%以上，係因本月終端 客戶需求量減少及客戶庫存政策趨於保守所致。"
"1140917","11408","4724","宣捷幹細胞","生技醫療業","36652","40509","35360","-9.521340936581995","3.6538461538461537","327577","197222","66.09556743162527","本公司以增資發行新股與育禾管理顧問股份有限公司股東進行股份交換，11307起育禾管理顧問股份有限公司納入子公司，致營收增加。"
"1140917","11408","4732","彥臣","生技醫療業","13608","12160","20331","11.907894736842104","-33.06772908366534","112533","165116","-31.846096077908864","-"
"1140917","11408","4738","大同精化","化學工業","27812","26827","26753","3.671674059715958","3.958434568085822","219661","188902","16.283046235614233","-"
"1140917","11408","4765","磐采","化學工業","18809","18401","23591","2.217270800499973","-20.270442117756772","177237","219327","-19.190523738527403","-"
"1140917","11408","4773","高福","化學工業","186270","171815","264140","8.413118761458545","-29.480578481108502","1811113","1894563","-4.404709687669399","-"
"1140917","11408","4925","智微","半導體業","52680","42970","54440","22.59716080986735","-3.2329169728141074","318960","483774","-34.068387304815886","-"
"1140917","11408","4980","佐臻","電子零組件業","19277","14471","6368","33.21125008637966","202.71670854271358","91474","73176","25.005466273095003","主係客戶需求增加所致。"
"1140917","11408","5240","建騰","光電業","53207","35804","34850","48.60630097195844","52.67431850789096","291971","255031","14.484513647360517","專案收入增加"
"1140917","11408","5246","勵威","半導體業","74862","87257","95721","-14.205164055605854","-21.79145642022127","710701","628940","12.99980920278564","-"
"1140917","11408","5248","景傳","光電業","26004","47512","37389","-45.26856373126789","-30.450132391879965","260612","310088","-15.955470705090168","本公司無子公司，以個別營業收入申報"
"1140917","11408","5254","欣訊科技","電子零組件業","62261","63205","55866","-1.4935527252590777","11.447033974152436","481412","414174","16.234239715675056","-"
"1140917","11408","5262","立達","半導體業","158132","162384","190052","-2.618484579761553","-16.795403363290045","1299214","1750049","-25.761278684196842","民國114年8月合併營業收入係依循會計研究發展基金會114年1月22日函以總額認列，相關比較期之營業收入金額亦據此重新列示。"
"1140917","11408","5267","龍翩","光電業","28907","32701","25445","-11.602091679153542","13.605816466889369","208618","325647","-35.93738004649206","-"
"1140917","11408","5271","紘通","電子零組件業","70112","70069","54823","0.061368080035393686","27.887930248253472","488723","393116","24.32030240437937","-"
"1140917","11408","5297","廣化","半導體業","28140","10470","49411","168.76790830945558","-43.04911861731193","184423","221823","-16.860289510104902","-"
"1140917","11408","5547","久舜","建材營造","163543","139172","188365","17.51142471186733","-13.177607304966422","1444250","1469320","-1.7062314540059347","-"
"1140917","11408","5859","遠壽","金融業","6846124","9703697","4206128","-29.44829171809466","62.76546980976328","42513980","55741397","-23.72997038448821","主要係因去年同期美元貶值，致匯兌損失增加所致。"
"1140917","11408","5863","瑞興銀","金融業","139287","130353","97272","6.853697268187154","43.193313594868","973242","805331","20.84993623739804","-"
"1140917","11408","6027","德信","金融業","89437","62915","82167","42.15528888182468","8.84783428870471","155705","265902","-41.44271197659288","-"
"1140917","11408","6028","公勝保經","金融業","356784","322783","439031","10.533702208604542","-18.733756841771992","3108076","2877462","8.01449332780068","-"
"1140917","11408","6035","悠遊卡","金融業","174862","164928","177434","6.023234381063252","-1.4495530732554076","1274934","1308577","-2.5709606694905993","-"
"1140917","11408","6272","驊陞","電子零組件業","339326","378670","244862","-10.390049383368105","38.57846460455277","2686371","1882827","42.67752693157683","-"
"1140917","11408","6403","群登","通信網路業","14054","11376","5711","23.540787623066105","146.086499737349","92041","91678","0.39595104605248804","客戶需求較去年同期增加"
"1140917","11408","6407","相互","電子零組件業","261341","249549","231812","4.72532448537161","12.738339689058375","1848933","1775357","4.144293232290745","-"
"1140917","11408","6428","台灣淘米","文化創意業","7436","5455","8231","36.31530705774519","-9.658607702587778","43005","46529","-7.5737711964581225","-"
"1140917","11408","6434","達輝光電","光電業","103456","115786","97508","-10.648955832311334","6.100012306682529","857646","894727","-4.144392647142648","-"
"1140917","11408","6467","泰合","生技醫療業","58","0","0","","","7837","0","","主要品項仍在研發階段"
"1140917","11408","6473","美賣*","數位雲端","12529","4910","15439","155.17311608961305","-18.848371008485007","54707","120672","-54.664710952002125","主要為廣告投放策略調整，故使淨額法業績下滑，總額法致力於去庫存化，致營收減少。"
"1140917","11408","6474","華豫寧","電子通路業","332044","286490","303749","15.900729519354952","9.315257004961333","2584431","2704904","-4.453873409185687","-"
"1140917","11408","6483","原創生醫","生技醫療業","0","0","0","","","381","0","","NA"
"1140917","11408","6493","雷虎生","生技醫療業","36379","33550","26027","8.432190760059612","39.77408076228532","282851","179192","57.84800660743783","醫療器材出貨增加"
"1140917","11408","6518","康科特","生技醫療業","80015","84104","74028","-4.861837724721773","8.087480412816772","612924","583164","5.103195670514641","-"
"1140917","11408","6536","碩豐","資訊服務業","7725","7448","6980","3.7191192266380235","10.673352435530086","61145","61176","-0.05067346671897476","-"
"1140917","11408","6539","麗彤","生技醫療業","54608","65226","50084","-16.278784533774875","9.032824854244868","507582","348201","45.77270025071726","-"
"1140917","11408","6543","普惠醫工","生技醫療業","58628","61444","61892","-4.583034958661545","-5.273702578685452","475971","488995","-2.663421916379513","-"
"1140917","11408","6549","景凱","生技醫療業","0","0","0","","","0","0","","本年度尚無營業收入"
"1140917","11408","6555","榮炭","電子零組件業","139756","109947","20924","27.1121540378546","567.9220034410247","726341","173885","317.71343129079565","儲能型產品穩定出貨並持續挹注營收。114年08月營收年增317.71%、月增27.11%。"
"1140917","11408","6559","研晶","光電業","7235","9724","7192","-25.596462361168243","0.5978865406006674","65037","52010","25.047106325706594","-"
"1140917","11408","6563","映智","半導體業","15528","8388","11737","85.12160228898426","32.29956547669762","90164","28866","212.35363403311854","新產品訂單出貨"
"1140917","11408","6564","安特羅","生技醫療業","4016","3461","2812","16.035827795434844","42.81650071123755","30121","26717","12.740951454130329","-"
"1140917","11408","6565","物聯","數位雲端","27026","30824","25901","-12.321567609654814","4.343461642407629","253023","172445","46.72678245237612","-"
"1140917","11408","6572","博錸","生技醫療業","6100","1934","5327","215.4084798345398","14.510981790876667","66310","39701","67.02350066748949","主要係本月專案收入較去年同期增加，致營收增加。"
"1140917","11408","6580","台睿","生技醫療業","16","5040","3","-99.68253968253968","433.3333333333333","12559","3663","242.86104286104285","差異係銷售硒保健食品之營收"
"1140917","11408","6583","友松","文化創意業","12795","11792","16680","8.505766621438264","-23.29136690647482","60371","93031","-35.106577377433325","本期節目較去年同期減少所致"
"1140917","11408","6586","醣基","生技醫療業","560","32","108","1650.0","418.51851851851853","1304","1190","9.579831932773109","本月增加勞務收入及係依據IFRS15 會計原則，自114年01月起依合約期限認列前期授權金攤銷數。"
"1140917","11408","6595","光禹國際","文化創意業","11509","8121","14938","41.71900012313755","-22.954880171375017","96588","115543","-16.40514786702786","-"
"1140917","11408","6599","普達系統","電腦及週邊設備業","101336","116507","133660","-13.021535186726977","-24.18374981295825","870019","716193","21.478288673583798","-"
"1140917","11408","6610","安成生技","生技醫療業","0","0","0","","","0","0","","本公司為新藥研發生技公司，目前尚未有新藥商品化"
"1140917","11408","6614","資拓宏宇","數位雲端","334537","408656","289965","-18.137259700090052","15.37151035469798","2599305","2509122","3.594205463106218","-"
"1140917","11408","6618","永虹先進","化學工業","744","20","0","3620.0","","18359","1834","901.0359869138495","本期受惠於碳纖維板材銷售"
"1140917","11408","6620","漢達","生技醫療業","332141","69251","65016","379.61906687268055","410.86040359296175","1341191","578666","131.77290526832405","營收變動主要係認列Phyrago授權相關收入"
"1140917","11408","6621","華宇藥","生技醫療業","7799","8473","8550","-7.954679570400095","-8.783625730994151","60588","64130","-5.523156089193825","-"
"1140917","11408","6622","百聿數碼","文化創意業","5874","8536","9058","-31.185567010309278","-35.15124751600795","56488","123630","-54.308824718919354","主係去年同期合約收入較高，故累計合併營收較去年減少。"
"1140917","11408","6634","欣耀","生技醫療業","0","0","0","","","0","0","","本月無依完工百分比法認列之勞務收入。"
"1140917","11408","6638","沅聖","電腦及週邊設備業","182731","150144","385536","21.703830988917307","-52.60338852921647","1124344","1741067","-35.422129073723184","本月營收較去年同期減少，主係因本月訂單需求較去年同期減少所致。"
"1140917","11408","6639","源大環能","油電燃氣業","7315","7130","5259","2.594670406732118","39.0948849591177","72219","95047","-24.017591296937304","-"
"1140917","11408","6648","斯其大","其他電子業","80245","3140","73517","2455.5732484076434","9.151624794265272","232340","356724","-34.86841367555869","因產業特性及標案合約規範,每月出貨數量時程依客戶通知出貨"
"1140917","11408","6650","帝圖","文化創意業","719","979","632","-26.55771195097038","13.765822784810126","69548","112033","-37.92186230842698","-"
"1140917","11408","6652","雅祥生醫","生技醫療業","92","90","0","2.2222222222222223","","552","0","","114年8月份勞務收入92仟元，以致於本月及本年增減百分比達50%以上。"
"1140917","11408","6665","康聯生醫","生技醫療業","96933","100935","98507","-3.964927923911428","-1.5978559899296496","745784","803406","-7.17221429762785","-"
"1140917","11408","6673","和詮","光電業","10720","12219","3534","-12.267779687372125","203.33899264289758","85633","108481","-21.061752749329376","去年同期因受ECFA關稅優惠終止影響，致台灣客戶(貿易商)出口到中國及中國客戶直接進口的成本上升，故減少8月的拉貨"
"1140917","11408","6676","祥翊","生技醫療業","23843","24141","36650","-1.234414481587341","-34.944065484311054","153715","318686","-51.76600164425171","依訂單排程出貨，銷貨收入減少"
"1140917","11408","6677","瑩碩生技","生技醫療業","62763","79983","70449","-21.529575034694872","-10.910020014478558","545525","579913","-5.929854995490703","-"
"1140917","11408","6682","華旭先進","光電業","154266","142015","14606","8.626553533077491","956.1823907983021","551308","141710","289.03958789076285","增加合併公司及散熱產品客戶需求持續上升。"
"1140917","11408","6696","仁新","生技醫療業","0","0","0","","","0","0","","無"
"1140917","11408","6699","奇邑","半導體業","4149","7101","1257","-41.57160963244613","230.07159904534606","39634","14282","177.5101526396863","累計營收自4月起依反向收購會計處理計算，去年同期及累計為神雋營收。"
"1140917","11408","6704","國璽幹細胞","生技醫療業","16717","16101","14752","3.825849326128812","13.320227765726681","127310","108562","17.269394447412537","-"
"1140917","11408","6705","振躍精密","電機機械","24646","31033","33123","-20.581316662907227","-25.59248860308547","238580","237432","0.4835068567000236","-"
"1140917","11408","6707","富基電通","電子通路業","728564","769672","839758","-5.340976415927824","-13.241195677802414","5358978","7076379","-24.269488674928237","-"
"1140917","11408","6709","昱厚生技","生技醫療業","0","0","0","","","0","0","","不適用"
"1140917","11408","6722","輝創","其他電子業","390142","401888","489200","-2.9227048331873555","-20.24897792313982","3393806","3434111","-1.1736661977437537","-"
"1140917","11408","6723","傑智環境","綠能環保","177076","54164","71683","226.9256332619452","147.02649163678976","790622","393897","100.71795418599278","依完工比例認列收入較多"
"1140917","11408","6725","矽科宏晟","其他電子業","383065","420787","260253","-8.964630561305363","47.18946563536251","2487219","2018541","23.218651491349444","-"
"1140917","11408","6729","機光科技","光電業","6876","8743","12284","-21.354226238133364","-44.02474763920547","90941","72909","24.73220041421498","-"
"1140917","11408","6730","常廣","生技醫療業","42022","43582","36473","-3.5794594098481025","15.213993913305734","322928","310429","4.026363516295191","-"
"1140917","11408","6734","安盛生","生技醫療業","2246","3275","2116","-31.419847328244273","6.143667296786389","18058","12411","45.49995971315768","-"
"1140917","11408","6737","秀育","電腦及週邊設備業","215334","221597","423383","-2.8263018001146225","-49.13966786573859","1986159","3121524","-36.37213745593498","-"
"1140917","11408","6738","鼎恒","資訊服務業","14625","15552","14147","-5.960648148148148","3.3788082278928395","110332","160692","-31.339456849127522","-"
"1140917","11408","6744","豐技生技","生技醫療業","22214","13804","14503","60.924369747899156","53.16831000482659","132058","114127","15.7114442682275","本月較去年同期增加儀器銷售所致"
"1140917","11408","6748","亞果生醫","生技醫療業","1125","1609","2267","-30.080795525170913","-50.37494486104985","16050","26017","-38.30956682169351","市場變化"
"1140917","11408","6750","泰創工程","其他電子業","433315","354541","284468","22.21858684891169","52.32469029908461","3313693","2058078","61.00910655475643","本公司採完工比例法認列工程收入，本月及本年投入成本較去年增加所致"
"1140917","11408","6755","連鋐科技","電子零組件業","249241","238027","243093","4.711230238586379","2.5290732353461434","1808575","1570807","15.136678153331378","-"
"1140917","11408","6758","冠亞","生技醫療業","37936","36512","33962","3.9000876424189306","11.701313232436252","301288","268263","12.310680190708371","-"
"1140917","11408","6764","亞洲教育","其他","92580","91402","100795","1.2888120610052296","-8.15020586338608","655628","754334","-13.08518507716741","-"
"1140917","11408","6775","穎台科技","光電業","172438","109796","149790","57.05308025793289","15.119834434875493","1136604","1150346","-1.1945971038278917","-"
"1140917","11408","6780","學習王","文化創意業","32750","35850","34212","-8.647140864714087","-4.273354378580615","243626","248446","-1.9400594092881351","-"
"1140917","11408","6784","天凱科技","通信網路業","17818","34592","22143","-48.49098057354301","-19.532132050760964","202576","190665","6.247082579393177","-"
"1140917","11408","6786","芯測","半導體業","7086","7254","262","-2.315963606286187","2604.5801526717555","51404","6207","728.1617528596746","本期係新增合約客戶及主要客戶續約所致"
"1140917","11408","6787","晶瑞光","光電業","17465","22739","11288","-23.193632085843706","54.721828490432316","109716","79414","38.15700002518447","因應公司訂單出貨量增加，故營收較去年增加。"
"1140917","11408","6793","天力離岸","其他","5180","6820","50563","-24.04692082111437","-89.75535470601032","273983","794656","-65.52181069544558","本公司主要營業收入已於114/4全數生產完畢。另增加子公司營業收入。"
"1140917","11408","6797","圓點奈米","生技醫療業","11874","15229","12098","-22.030336857311706","-1.8515457100347166","93988","122952","-23.557160517925695","客戶需求變化"
"1140917","11408","6798","展逸","運動休閒","82746","101272","72666","-18.293309108144403","13.871686896210058","450725","467009","-3.4868707027059433","-"
"1140917","11408","6808","三鼎生技","生技醫療業","10476","12242","20965","-14.42574742689103","-50.03100405437634","125562","85282","47.23153772191084","本月營業收入減少，主要係軟組織-生物製劑產品收入減少"
"1140917","11408","6810","新穎生醫","生技醫療業","194","286","160","-32.16783216783217","21.25","1520","2158","-29.564411492122336","本公司於114年8月有檢測試劑銷售及檢測收入"
"1140917","11408","6812","梭特","光電業","25997","28799","38873","-9.729504496683912","-33.123247498263574","352762","251675","40.165689877818615","因市場因素及產業特性，致營收波動較大。"
"1140917","11408","6814","路迦生醫","生技醫療業","16181","16293","16207","-0.6874117719265942","-0.1604245079286728","120391","130429","-7.696141195593005","-"
"1140917","11408","6815","晶鑽生醫","生技醫療業","33870","33661","50097","0.6208965865541725","-32.39116114737409","390848","488755","-20.031917832042637","-"
"1140917","11408","6816","捷智商訊","資訊服務業","13899","14240","7602","-2.394662921348315","82.83346487766377","101612","81196","25.144095768264446","本月專案服務收入較去年同期增加"
"1140917","11408","6817","溫士頓","生技醫療業","59461","56577","54020","5.097477773653605","10.072195483154387","474863","435222","9.108225227585002","-"
"1140917","11408","6818","連騰","通信網路業","99649","97386","97330","2.3237426324112294","2.382615843008322","795376","667257","19.20084764940645","-"
"1140917","11408","6819","眾智","半導體業","25178","18455","21472","36.429151991330265","17.2596870342772","159291","155007","2.763746153399524","-"
"1140917","11408","6820","連訊","通信網路業","66985","67976","65398","-1.4578674826409321","2.426679714975993","567571","422370","34.37767833889718","-"
"1140917","11408","6825","和暢科技","電腦及週邊設備業","39347","43230","46121","-8.982188295165395","-14.68745257041261","488960","341199","43.306398905037824","-"
"1140917","11408","6826","和淞","其他電子業","1459846","1077264","1177008","35.51422863847673","24.030252980438537","10410685","9646699","7.919662466922623","-"
"1140917","11408","6827","巨生醫","生技醫療業","0","0","0","","","0","14","-100.0","無"
"1140917","11408","6831","邁科","電腦及週邊設備業","396860","421491","173196","-5.843778396217238","129.13924109101828","2426379","1295937","87.22970329576206","業績成長"
"1140917","11408","6832","金鼎科","其他","33542","42149","31084","-20.4204132956891","7.907605198816111","309627","302291","2.426800665583825","-"
"1140917","11408","6833","太康精密","電子零組件業","64185","69610","81718","-7.793420485562419","-21.455493281773904","621670","623722","-0.32899272432269505","-"
"1140917","11408","6839","開陽能源","綠能環保","209206","156330","208400","33.823322458901046","0.3867562380038388","1236668","1145048","8.001411294548351","-"
"1140917","11408","6842","一元素","半導體業","84296","75014","38732","12.373690244487696","117.63916141691624","386846","341148","13.39535919894005","本月營收增加，主係客戶需求增加所致。"
"1140917","11408","6847","普瑞博","生技醫療業","8388","5199","7169","61.33871898442008","17.003766215650717","53835","46108","16.758480090222953","-"
"1140917","11408","6848","拉法醫","生技醫療業","17441","15741","19948","10.799822120576838","-12.567675957489472","140836","147009","-4.199062642423253","-"
"1140917","11408","6849","奇鼎科技","其他電子業","60781","114019","170062","-46.69221796367272","-64.25950535686985","931541","1285341","-27.52576942616784","主要係依完工進度認列收入"
"1140917","11408","6850","光鼎生技","生技醫療業","20867","12199","22175","71.05500450856627","-5.898534385569334","140234","122897","14.106935075713809","-"
"1140917","11408","6857","宏碁智醫","生技醫療業","1972","2150","3075","-8.279069767441861","-35.86991869918699","34243","31121","10.031811317117059","-"
"1140917","11408","6858","愛比科技","電腦及週邊設備業","53100","32457","58566","63.60107218781773","-9.333060137281016","319754","363529","-12.04168030611038","-"
"1140917","11408","6864","元樟生技","生技醫療業","90","82","25","9.75609756097561","260.0","462","424","8.962264150943396","因應父親節檔期搭配新產品包裝實施促銷方案，吸引客流，使營收較去年同期提升"
"1140917","11408","6867","坦德科技","光電業","33987","40187","41820","-15.427874685843681","-18.730272596843616","283468","315269","-10.086941627625933","-"
"1140917","11408","6868","采威國際","資訊服務業","37003","24577","59861","50.55946616755503","-38.185128881909755","340294","406755","-16.339319737925777","-"
