出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"1150217","11501","3230","錦明","光電業","29590","30107","39357","-1.7172086225794665","-24.816424016058136","29590","39357","-24.816424016058136","-"
"1150217","11501","3232","昱捷","電子通路業","110116","58147","70838","89.37520422377767","55.44764109658658","110116","70838","55.44764109658658","本月較去年同期增加，主係分散式元件及微處理器銷售增加所致。"
"1150217","11501","3234","光環","通信網路業","67713","61763","65710","9.63359940417402","3.0482422766702175","67713","65710","3.0482422766702175","-"
"1150217","11501","3236","千如","電子零組件業","222204","188674","152193","17.771394044754445","46.00145867418344","222204","152193","46.00145867418344","-"
"1150217","11501","3252","海灣","觀光餐旅","46579","47643","48834","-2.233276661839095","-4.6176844002129664","46579","48834","-4.6176844002129664","-"
"1150217","11501","3259","鑫創","半導體業","18519","27151","17962","-31.79256749291002","3.100990980959804","18519","17962","3.100990980959804","-"
"1150217","11501","3260","威剛","半導體業","8411537","5809832","2813961","44.78107112219424","198.9215913084794","8411537","2813961","198.9215913084794","記憶體售價上漲及需求增加"
"1150217","11501","3264","欣銓","半導體業","1300609","1306759","1063717","-0.47063000905293173","22.270209087567466","1300609","1063717","22.270209087567466","-"
"1150217","11501","3265","台星科","半導體業","425893","430660","360027","-1.1069056796544838","18.294739005685685","425893","360027","18.294739005685685","-"
"1150217","11501","3268","海德威","半導體業","67716","66399","60191","1.983463606379614","12.501869050190228","67716","60191","12.501869050190228","-"
"1150217","11501","3272","東碩","電腦及週邊設備業","204343","202435","193250","0.9425247610344061","5.740232858990944","204343","193250","5.740232858990944","-"
"1150217","11501","3276","宇環","電子零組件業","47290","40974","50765","15.41465319470884","-6.845267408647691","47290","50765","-6.845267408647691","-"
"1150217","11501","3284","太普高","其他","60131","69059","82296","-12.9280759929915","-26.93326528628366","60131","82296","-26.93326528628366","-"
"1150217","11501","3285","微端","其他電子業","80514","90609","58895","-11.141277356553985","36.70770014432465","80514","58895","36.70770014432465","-"
"1150217","11501","3287","廣寰科","電腦及週邊設備業","98823","96938","73167","1.9445418721244507","35.06498831440403","98823","73167","35.06498831440403","-"
"1150217","11501","3288","點晶","電子零組件業","4277","9305","6292","-54.03546480386889","-32.02479338842975","4277","6292","-32.02479338842975","-"
"1150217","11501","3289","宜特","其他電子業","400062","437041","377650","-8.461219885548495","5.934595524956971","400062","377650","5.934595524956971","-"
"1150217","11501","3290","東浦","電子零組件業","192600","207345","160457","-7.111336178832381","20.03215814828895","192600","160457","20.03215814828895","-"
"1150217","11501","3293","鈊象","文化創意業","1987806","1951831","1750233","1.8431411326083047","13.573792746451472","1987806","1750233","13.573792746451472","-"
"1150217","11501","3294","英濟","電子零組件業","272746","310668","242724","-12.206599971673942","12.368781002290667","272746","242724","12.368781002290667","-"
"1150217","11501","3297","杭特","光電業","10972","17073","15581","-35.734785919287766","-29.580899813875874","10972","15581","-29.580899813875874","-"
